student_cert_id,student_id,certification_id,attempt_date,attempt_number,exam_score,passed,issue_date,expiration_date,certificate_number,verified_by_staff_id,digital_badge_issued,badge_url,linked_to_portfolio,employer_verified,renewal_reminder_sent,status,notes,created_at,updated_at
SCR-96984,STU-000866,CRT-013,2025-02-08,1,77.00,true,2025-02-19,null,CERT-1069843,STF-0036,true,https://badges.betteryouth.org/verify/CERT-1069843,true,false,false,Active,Recommended for advanced certification,2025-04-15T00:00:00.000Z,2025-04-22T00:00:00.000Z
SCR-96990,STU-000596,CRT-018,2025-04-11,1,88.00,true,2025-04-24,2028-03-21,CERT-1069905,STF-0046,true,https://badges.betteryouth.org/verify/CERT-1069905,true,true,true,Active,,2025-06-16T00:00:00.000Z,2025-06-23T00:00:00.000Z
SCR-96994,STU-001673,CRT-002,2025-05-19,1,75.00,true,2025-05-30,null,CERT-1069943,STF-0027,true,https://badges.betteryouth.org/verify/CERT-1069943,true,false,false,Active,Recommended for advanced certification,2025-07-24T00:00:00.000Z,2025-07-31T00:00:00.000Z
SCR-96010,STU-000654,CRT-005,2025-06-08,1,83.00,true,2025-06-18,null,CERT-1060108,STF-0021,true,https://badges.betteryouth.org/verify/CERT-1060108,true,true,true,Active,Recommended for advanced certification,2022-08-20T00:00:00.000Z,2022-08-27T00:00:00.000Z
SCR-96011,STU-001166,CRT-002,2025-06-15,1,90.00,true,2025-06-22,2027-05-23,CERT-1060115,STF-0007,true,https://badges.betteryouth.org/verify/CERT-1060115,true,true,true,Active,,2022-08-27T00:00:00.000Z,2022-09-03T00:00:00.000Z
SCR-96017,STU-000703,CRT-010,2025-08-14,2,99.00,true,2025-08-17,2027-03-20,CERT-1060175,STF-0023,true,https://badges.betteryouth.org/verify/CERT-1060175,false,false,false,Expired,,2022-10-26T00:00:00.000Z,2022-11-02T00:00:00.000Z
SCR-96020,STU-001969,CRT-007,2025-09-14,1,79.00,true,2025-09-17,2027-11-13,CERT-1060206,STF-0022,true,https://badges.betteryouth.org/verify/CERT-1060206,true,true,true,Active,First attempt success,2022-11-26T00:00:00.000Z,2022-12-03T00:00:00.000Z
SCR-96024,STU-001217,CRT-003,2025-10-27,1,71.00,true,2025-11-04,2027-10-29,CERT-1060249,STF-0034,true,https://badges.betteryouth.org/verify/CERT-1060249,true,false,false,Active,Excellent performance,2023-01-08T00:00:00.000Z,2023-01-15T00:00:00.000Z
SCR-96028,STU-001930,CRT-020,2025-12-05,2,59.00,false,2025-12-06,null,CERT-1060288,STF-0032,false,https://badges.betteryouth.org/verify/CERT-1060288,false,false,false,Pending Renewal,Recommended for advanced certification,2023-02-16T00:00:00.000Z,2023-02-23T00:00:00.000Z
SCR-96029,STU-001673,CRT-015,2025-12-16,3,70.00,false,2025-12-24,2028-09-07,CERT-1060299,STF-0017,false,https://badges.betteryouth.org/verify/CERT-1060299,false,false,false,Pending Renewal,Excellent performance,2023-02-27T00:00:00.000Z,2023-03-06T00:00:00.000Z
SCR-96033,STU-001113,CRT-007,2025-01-20,1,54.00,true,2025-01-27,2026-12-04,CERT-1060334,STF-0002,true,https://badges.betteryouth.org/verify/CERT-1060334,true,false,false,Active,Excellent performance,2023-04-03T00:00:00.000Z,2023-04-10T00:00:00.000Z
SCR-96036,STU-001550,CRT-006,2025-02-19,1,84.00,true,2025-02-24,2028-01-06,CERT-1060364,STF-0010,true,https://badges.betteryouth.org/verify/CERT-1060364,true,false,false,Active,Excellent performance,2023-05-03T00:00:00.000Z,2023-05-10T00:00:00.000Z
SCR-96041,STU-001263,CRT-020,2025-04-07,1,80.00,true,2025-04-17,null,CERT-1060411,STF-0031,true,https://badges.betteryouth.org/verify/CERT-1060411,true,true,true,Active,First attempt success,2023-06-19T00:00:00.000Z,2023-06-26T00:00:00.000Z
SCR-96050,STU-001586,CRT-013,2025-07-08,1,70.00,true,2025-07-14,2027-07-25,CERT-1060503,STF-0041,true,https://badges.betteryouth.org/verify/CERT-1060503,true,true,true,Active,Recommended for advanced certification,2023-09-19T00:00:00.000Z,2023-09-26T00:00:00.000Z
SCR-96053,STU-001930,CRT-008,2025-08-06,1,99.00,true,2025-08-15,2027-12-05,CERT-1060532,STF-0046,true,https://badges.betteryouth.org/verify/CERT-1060532,true,false,false,Active,Improved from previous attempt,2023-10-18T00:00:00.000Z,2023-10-25T00:00:00.000Z
SCR-96054,STU-000258,CRT-006,2025-08-17,1,59.00,true,2025-08-28,null,CERT-1060543,STF-0049,true,https://badges.betteryouth.org/verify/CERT-1060543,true,false,false,Active,Recommended for advanced certification,2023-10-29T00:00:00.000Z,2023-11-05T00:00:00.000Z
SCR-96057,STU-001673,CRT-004,2025-09-18,2,91.00,true,2025-09-23,2027-12-25,CERT-1060575,STF-0015,true,https://badges.betteryouth.org/verify/CERT-1060575,false,false,false,Expired,,2023-11-30T00:00:00.000Z,2023-12-07T00:00:00.000Z
SCR-96057,STU-000488,CRT-001,2025-09-21,2,94.00,true,2025-09-29,2028-01-27,CERT-1060578,STF-0014,true,https://badges.betteryouth.org/verify/CERT-1060578,false,false,false,Expired,Recommended for advanced certification,2023-12-03T00:00:00.000Z,2023-12-10T00:00:00.000Z
SCR-96074,STU-001263,CRT-003,2025-03-06,1,56.00,true,2025-03-07,2027-01-13,CERT-1060744,STF-0024,true,https://badges.betteryouth.org/verify/CERT-1060744,true,false,false,Active,Excellent performance,2024-05-17T00:00:00.000Z,2024-05-24T00:00:00.000Z
SCR-96076,STU-001359,CRT-009,2025-03-23,1,73.00,true,2025-04-06,null,CERT-1060761,STF-0028,true,https://badges.betteryouth.org/verify/CERT-1060761,true,false,false,Active,First attempt success,2024-06-03T00:00:00.000Z,2024-06-10T00:00:00.000Z
SCR-96078,STU-000438,CRT-002,2025-04-14,2,95.00,false,2025-04-24,2028-03-29,CERT-1060783,STF-0041,true,https://badges.betteryouth.org/verify/CERT-1060783,false,false,false,Expired,Recommended for advanced certification,2024-06-25T00:00:00.000Z,2024-07-02T00:00:00.000Z
SCR-96079,STU-000165,CRT-012,2025-04-23,2,53.00,false,2025-05-04,2027-03-13,CERT-1060792,STF-0031,false,https://badges.betteryouth.org/verify/CERT-1060792,false,false,false,Pending Renewal,Improved from previous attempt,2024-07-04T00:00:00.000Z,2024-07-11T00:00:00.000Z
SCR-96081,STU-001930,CRT-010,2025-05-12,1,72.00,true,2025-05-19,2027-07-20,CERT-1060811,STF-0008,true,https://badges.betteryouth.org/verify/CERT-1060811,true,true,true,Active,First attempt success,2024-07-23T00:00:00.000Z,2024-07-30T00:00:00.000Z
SCR-96083,STU-001847,CRT-015,2025-06-03,1,94.00,true,2025-06-08,2028-01-14,CERT-1060833,STF-0004,true,https://badges.betteryouth.org/verify/CERT-1060833,true,false,false,Active,Recommended for advanced certification,2024-08-14T00:00:00.000Z,2024-08-21T00:00:00.000Z
SCR-96091,STU-000866,CRT-001,2025-08-26,1,76.00,true,2025-08-31,2028-04-16,CERT-1060917,STF-0004,true,https://badges.betteryouth.org/verify/CERT-1060917,true,true,true,Active,Improved from previous attempt,2024-11-06T00:00:00.000Z,2024-11-13T00:00:00.000Z
SCR-96093,STU-001880,CRT-015,2025-09-08,1,89.00,true,2025-09-12,2027-06-21,CERT-1060930,STF-0014,true,https://badges.betteryouth.org/verify/CERT-1060930,true,false,false,Active,,2024-11-19T00:00:00.000Z,2024-11-26T00:00:00.000Z
SCR-96095,STU-000221,CRT-005,2025-10-07,1,67.00,true,2025-10-18,2028-04-09,CERT-1060959,STF-0009,true,https://badges.betteryouth.org/verify/CERT-1060959,true,false,false,Active,Excellent performance,2024-12-18T00:00:00.000Z,2024-12-25T00:00:00.000Z
SCR-96096,STU-001198,CRT-003,2025-10-16,1,76.00,true,2025-10-23,2027-09-21,CERT-1060968,STF-0015,true,https://badges.betteryouth.org/verify/CERT-1060968,true,false,false,Active,Recommended for advanced certification,2024-12-27T00:00:00.000Z,2025-01-03T00:00:00.000Z
SCR-96108,STU-000703,CRT-008,2025-02-13,2,94.00,false,2025-02-18,2027-08-01,CERT-1061088,STF-0025,false,https://badges.betteryouth.org/verify/CERT-1061088,false,false,false,Pending Renewal,Recommended for advanced certification,2025-04-26T00:00:00.000Z,2025-05-03T00:00:00.000Z
SCR-96113,STU-000069,CRT-009,2025-03-28,1,86.00,true,2025-03-30,null,CERT-1061131,STF-0029,true,https://badges.betteryouth.org/verify/CERT-1061131,true,false,false,Active,First attempt success,2025-06-08T00:00:00.000Z,2025-06-15T00:00:00.000Z
SCR-96113,STU-001847,CRT-006,2025-04-05,1,94.00,true,2025-04-06,2028-04-02,CERT-1061139,STF-0022,true,https://badges.betteryouth.org/verify/CERT-1061139,true,false,false,Active,Excellent performance,2025-06-16T00:00:00.000Z,2025-06-23T00:00:00.000Z
SCR-96115,STU-000866,CRT-001,2025-04-25,1,63.00,true,2025-04-30,null,CERT-1061159,STF-0049,true,https://badges.betteryouth.org/verify/CERT-1061159,true,false,false,Active,Excellent performance,2025-07-06T00:00:00.000Z,2025-07-13T00:00:00.000Z
SCR-96117,STU-000866,CRT-001,2025-05-12,2,80.00,true,2025-05-19,2027-06-23,CERT-1061176,STF-0007,true,https://badges.betteryouth.org/verify/CERT-1061176,false,false,false,Expired,First attempt success,2025-07-23T00:00:00.000Z,2025-07-30T00:00:00.000Z
SCR-96123,STU-001113,CRT-005,2025-07-10,1,88.00,true,2025-07-20,2026-08-14,CERT-1061235,STF-0044,true,https://badges.betteryouth.org/verify/CERT-1061235,true,false,false,Active,,2025-09-20T00:00:00.000Z,2025-09-27T00:00:00.000Z
SCR-96129,STU-001784,CRT-001,2025-09-06,2,95.00,false,2025-09-09,null,CERT-1061293,STF-0049,false,https://badges.betteryouth.org/verify/CERT-1061293,false,false,false,Pending Renewal,Recommended for advanced certification,2025-11-17T00:00:00.000Z,2025-11-24T00:00:00.000Z
SCR-96137,STU-001229,CRT-002,2025-11-25,1,73.00,true,2025-12-05,2027-01-31,CERT-1061373,STF-0034,true,https://badges.betteryouth.org/verify/CERT-1061373,false,false,false,Expired,Recommended for advanced certification,2022-02-05T00:00:00.000Z,2022-02-12T00:00:00.000Z
SCR-96137,STU-001586,CRT-003,2025-11-28,2,76.00,true,2025-12-09,2028-10-11,CERT-1061376,STF-0034,true,https://badges.betteryouth.org/verify/CERT-1061376,false,false,false,Expired,First attempt success,2022-02-08T00:00:00.000Z,2022-02-15T00:00:00.000Z
SCR-96146,STU-001198,CRT-012,2025-02-26,1,64.00,true,2025-03-06,null,CERT-1061466,STF-0046,true,https://badges.betteryouth.org/verify/CERT-1061466,true,false,false,Active,First attempt success,2022-05-09T00:00:00.000Z,2022-05-16T00:00:00.000Z
SCR-96146,STU-001359,CRT-010,2025-02-27,1,65.00,true,2025-03-13,null,CERT-1061467,STF-0029,true,https://badges.betteryouth.org/verify/CERT-1061467,true,false,false,Active,Improved from previous attempt,2022-05-10T00:00:00.000Z,2022-05-17T00:00:00.000Z
SCR-96147,STU-000165,CRT-010,2025-03-09,2,75.00,true,2025-03-17,2028-03-07,CERT-1061477,STF-0028,true,https://badges.betteryouth.org/verify/CERT-1061477,false,false,false,Expired,Improved from previous attempt,2022-05-20T00:00:00.000Z,2022-05-27T00:00:00.000Z
SCR-96148,STU-000221,CRT-007,2025-03-18,2,84.00,false,2025-03-19,2027-12-13,CERT-1061486,STF-0011,false,https://badges.betteryouth.org/verify/CERT-1061486,false,false,false,Revoked,First attempt success,2022-05-29T00:00:00.000Z,2022-06-05T00:00:00.000Z
SCR-96148,STU-001166,CRT-007,2025-03-19,2,85.00,false,2025-03-24,2027-03-10,CERT-1061487,STF-0050,false,https://badges.betteryouth.org/verify/CERT-1061487,false,false,false,Pending Renewal,Improved from previous attempt,2022-05-30T00:00:00.000Z,2022-06-06T00:00:00.000Z
SCR-96149,STU-000405,CRT-009,2025-03-31,3,97.00,false,2025-04-06,null,CERT-1061499,STF-0021,false,https://badges.betteryouth.org/verify/CERT-1061499,false,false,false,Pending Renewal,Excellent performance,2022-06-11T00:00:00.000Z,2022-06-18T00:00:00.000Z
SCR-96152,STU-001776,CRT-002,2025-04-30,1,76.00,true,2025-05-13,2028-04-27,CERT-1061529,STF-0046,true,https://badges.betteryouth.org/verify/CERT-1061529,true,false,true,Active,Excellent performance,2022-07-11T00:00:00.000Z,2022-07-18T00:00:00.000Z
SCR-96154,STU-001372,CRT-019,2025-05-19,1,95.00,true,2025-05-22,2027-05-10,CERT-1061548,STF-0028,true,https://badges.betteryouth.org/verify/CERT-1061548,true,false,false,Active,Recommended for advanced certification,2022-07-30T00:00:00.000Z,2022-08-06T00:00:00.000Z
SCR-96167,STU-000915,CRT-017,2025-09-19,1,65.00,true,2025-09-30,2028-05-30,CERT-1061671,STF-0026,true,https://badges.betteryouth.org/verify/CERT-1061671,false,false,false,Expired,First attempt success,2022-11-30T00:00:00.000Z,2022-12-07T00:00:00.000Z
SCR-96172,STU-001113,CRT-007,2025-11-11,1,67.00,true,2025-11-16,2028-05-16,CERT-1061724,STF-0040,true,https://badges.betteryouth.org/verify/CERT-1061724,true,false,true,Active,Excellent performance,2023-01-22T00:00:00.000Z,2023-01-29T00:00:00.000Z
SCR-96173,STU-001784,CRT-016,2025-11-22,1,78.00,true,2025-11-28,null,CERT-1061735,STF-0024,true,https://badges.betteryouth.org/verify/CERT-1061735,true,false,false,Active,,2023-02-02T00:00:00.000Z,2023-02-09T00:00:00.000Z
SCR-96174,STU-001359,CRT-017,2025-12-01,1,87.00,true,2025-12-06,null,CERT-1061744,STF-0001,true,https://badges.betteryouth.org/verify/CERT-1061744,true,false,false,Active,Excellent performance,2023-02-11T00:00:00.000Z,2023-02-18T00:00:00.000Z
SCR-96175,STU-001359,CRT-014,2025-12-11,1,97.00,true,2025-12-14,2028-11-11,CERT-1061754,STF-0030,true,https://badges.betteryouth.org/verify/CERT-1061754,true,false,false,Active,Excellent performance,2023-02-21T00:00:00.000Z,2023-02-28T00:00:00.000Z
SCR-96183,STU-000703,CRT-007,2025-02-26,1,72.00,true,2025-03-08,2026-10-31,CERT-1061831,STF-0045,true,https://badges.betteryouth.org/verify/CERT-1061831,true,false,false,Active,First attempt success,2023-05-09T00:00:00.000Z,2023-05-16T00:00:00.000Z
SCR-96184,STU-000316,CRT-013,2025-03-07,1,81.00,true,2025-03-15,2027-05-20,CERT-1061840,STF-0027,true,https://badges.betteryouth.org/verify/CERT-1061840,true,false,false,Active,,2023-05-18T00:00:00.000Z,2023-05-25T00:00:00.000Z
SCR-96184,STU-001217,CRT-016,2025-03-08,1,82.00,true,2025-03-16,2026-11-21,CERT-1061841,STF-0043,true,https://badges.betteryouth.org/verify/CERT-1061841,true,false,false,Active,First attempt success,2023-05-19T00:00:00.000Z,2023-05-26T00:00:00.000Z
SCR-96186,STU-001586,CRT-004,2025-03-31,1,54.00,true,2025-04-02,null,CERT-1061864,STF-0018,true,https://badges.betteryouth.org/verify/CERT-1061864,true,false,false,Active,Excellent performance,2023-06-11T00:00:00.000Z,2023-06-18T00:00:00.000Z
SCR-96192,STU-001263,CRT-001,2025-06-04,1,68.00,true,2025-06-11,2027-01-30,CERT-1061929,STF-0018,true,https://badges.betteryouth.org/verify/CERT-1061929,true,false,true,Active,Excellent performance,2023-08-15T00:00:00.000Z,2023-08-22T00:00:00.000Z
SCR-96202,STU-001217,CRT-014,2025-09-10,1,64.00,true,2025-09-16,2028-04-23,CERT-1062027,STF-0045,true,https://badges.betteryouth.org/verify/CERT-1062027,true,false,true,Active,Improved from previous attempt,2023-11-21T00:00:00.000Z,2023-11-28T00:00:00.000Z
SCR-96213,STU-000258,CRT-015,2025-12-25,1,68.00,true,2025-12-29,2026-12-30,CERT-1062133,STF-0039,true,https://badges.betteryouth.org/verify/CERT-1062133,true,false,false,Active,Recommended for advanced certification,2024-03-06T00:00:00.000Z,2024-03-13T00:00:00.000Z
SCR-96214,STU-001263,CRT-013,2025-01-10,1,84.00,true,2025-01-11,null,CERT-1062149,STF-0024,true,https://badges.betteryouth.org/verify/CERT-1062149,true,false,false,Active,Excellent performance,2024-03-22T00:00:00.000Z,2024-03-29T00:00:00.000Z
SCR-96218,STU-000316,CRT-004,2025-02-18,2,72.00,false,2025-03-04,null,CERT-1062188,STF-0034,false,https://badges.betteryouth.org/verify/CERT-1062188,false,false,false,Pending Renewal,Recommended for advanced certification,2024-04-30T00:00:00.000Z,2024-05-07T00:00:00.000Z
SCR-96229,STU-001217,CRT-007,2025-06-02,2,74.00,false,2025-06-15,2027-10-20,CERT-1062292,STF-0047,false,https://badges.betteryouth.org/verify/CERT-1062292,false,false,false,Pending Renewal,Improved from previous attempt,2024-08-12T00:00:00.000Z,2024-08-19T00:00:00.000Z
SCR-96234,STU-001113,CRT-019,2025-07-22,1,73.00,true,2025-08-03,null,CERT-1062342,STF-0049,true,https://badges.betteryouth.org/verify/CERT-1062342,true,false,false,Active,Improved from previous attempt,2024-10-01T00:00:00.000Z,2024-10-08T00:00:00.000Z
SCR-96236,STU-001133,CRT-009,2025-08-11,1,93.00,true,2025-08-24,2028-04-01,CERT-1062362,STF-0027,true,https://badges.betteryouth.org/verify/CERT-1062362,true,false,false,Active,Improved from previous attempt,2024-10-21T00:00:00.000Z,2024-10-28T00:00:00.000Z
SCR-96249,STU-000069,CRT-016,2025-12-22,3,73.00,false,2026-01-03,2028-01-13,CERT-1062495,STF-0035,false,https://badges.betteryouth.org/verify/CERT-1062495,false,false,false,Pending Renewal,,2025-03-03T00:00:00.000Z,2025-03-10T00:00:00.000Z
SCR-96249,STU-000988,CRT-003,2025-12-26,3,77.00,false,2025-12-27,null,CERT-1062499,STF-0030,false,https://badges.betteryouth.org/verify/CERT-1062499,false,false,false,Pending Renewal,Excellent performance,2025-03-07T00:00:00.000Z,2025-03-14T00:00:00.000Z
SCR-96251,STU-000362,CRT-004,2025-01-11,1,93.00,true,2025-01-16,null,CERT-1062515,STF-0049,true,https://badges.betteryouth.org/verify/CERT-1062515,true,true,true,Active,,2025-03-23T00:00:00.000Z,2025-03-30T00:00:00.000Z
SCR-96257,STU-001930,CRT-013,2025-03-12,2,51.00,true,2025-03-22,2027-06-10,CERT-1062575,STF-0039,true,https://badges.betteryouth.org/verify/CERT-1062575,false,false,false,Expired,,2025-05-22T00:00:00.000Z,2025-05-29T00:00:00.000Z
SCR-96260,STU-000405,CRT-009,2025-04-07,1,77.00,true,2025-04-16,2027-12-27,CERT-1062601,STF-0028,true,https://badges.betteryouth.org/verify/CERT-1062601,true,true,true,Active,First attempt success,2025-06-17T00:00:00.000Z,2025-06-24T00:00:00.000Z
SCR-96270,STU-001212,CRT-005,2025-07-16,1,75.00,true,2025-07-17,2026-11-01,CERT-1062701,STF-0042,true,https://badges.betteryouth.org/verify/CERT-1062701,true,true,true,Active,First attempt success,2025-09-25T00:00:00.000Z,2025-10-02T00:00:00.000Z
SCR-96277,STU-000627,CRT-006,2025-10-02,2,51.00,true,2025-10-10,2027-05-11,CERT-1062779,STF-0029,true,https://badges.betteryouth.org/verify/CERT-1062779,false,false,false,Expired,Excellent performance,2025-12-12T00:00:00.000Z,2025-12-19T00:00:00.000Z
SCR-96284,STU-000316,CRT-010,2025-12-07,1,66.00,true,2025-12-16,2028-10-14,CERT-1062845,STF-0025,true,https://badges.betteryouth.org/verify/CERT-1062845,true,false,false,Active,,2022-02-16T00:00:00.000Z,2022-02-23T00:00:00.000Z
SCR-96287,STU-000866,CRT-004,2025-01-02,1,92.00,true,2025-01-14,null,CERT-1062871,STF-0050,true,https://badges.betteryouth.org/verify/CERT-1062871,false,false,false,Expired,First attempt success,2022-03-14T00:00:00.000Z,2022-03-21T00:00:00.000Z
SCR-96291,STU-000405,CRT-005,2025-02-18,1,88.00,true,2025-03-04,2027-02-26,CERT-1062918,STF-0038,true,https://badges.betteryouth.org/verify/CERT-1062918,true,true,true,Active,Recommended for advanced certification,2022-04-30T00:00:00.000Z,2022-05-07T00:00:00.000Z
SCR-96294,STU-000988,CRT-013,2025-03-14,1,61.00,true,2025-03-17,2027-03-13,CERT-1062942,STF-0050,true,https://badges.betteryouth.org/verify/CERT-1062942,true,false,false,Active,Improved from previous attempt,2022-05-24T00:00:00.000Z,2022-05-31T00:00:00.000Z
SCR-96300,STU-000488,CRT-004,2025-05-17,1,74.00,true,2025-05-30,2027-09-11,CERT-1063006,STF-0002,true,https://badges.betteryouth.org/verify/CERT-1063006,true,true,true,Active,First attempt success,2022-07-27T00:00:00.000Z,2022-08-03T00:00:00.000Z
SCR-96305,STU-000515,CRT-012,2025-07-09,1,76.00,true,2025-07-12,2028-04-24,CERT-1063059,STF-0032,true,https://badges.betteryouth.org/verify/CERT-1063059,true,false,false,Active,Excellent performance,2022-09-18T00:00:00.000Z,2022-09-25T00:00:00.000Z
SCR-96313,STU-001198,CRT-005,2025-09-24,1,51.00,true,2025-09-29,null,CERT-1063136,STF-0043,true,https://badges.betteryouth.org/verify/CERT-1063136,true,false,false,Active,First attempt success,2022-12-04T00:00:00.000Z,2022-12-11T00:00:00.000Z
SCR-96315,STU-001847,CRT-003,2025-10-13,1,70.00,true,2025-10-23,2028-09-13,CERT-1063155,STF-0011,true,https://badges.betteryouth.org/verify/CERT-1063155,true,false,false,Active,,2022-12-23T00:00:00.000Z,2022-12-30T00:00:00.000Z
SCR-96317,STU-001359,CRT-007,2025-11-06,2,94.00,true,2025-11-20,2028-01-02,CERT-1063179,STF-0013,true,https://badges.betteryouth.org/verify/CERT-1063179,false,false,false,Expired,Excellent performance,2023-01-16T00:00:00.000Z,2023-01-23T00:00:00.000Z
SCR-96319,STU-001550,CRT-010,2025-11-18,2,55.00,false,2025-11-23,null,CERT-1063191,STF-0025,false,https://badges.betteryouth.org/verify/CERT-1063191,false,false,false,Pending Renewal,First attempt success,2023-01-28T00:00:00.000Z,2023-02-04T00:00:00.000Z
SCR-96320,STU-001063,CRT-019,2025-12-04,1,71.00,true,2025-12-11,null,CERT-1063207,STF-0040,true,https://badges.betteryouth.org/verify/CERT-1063207,true,true,true,Active,Improved from previous attempt,2023-02-13T00:00:00.000Z,2023-02-20T00:00:00.000Z
